Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid,session
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:03,,,450,450,25728,3032,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:04,,,450,450,36792,7488,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:05,,,450,450,29368,3776,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:06,,,450,387,19512,3448,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:07,,,450,450,32120,8448,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:08,,,450,450,20896,1176,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:09,,,450,450,34656,4560,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:10,,,407,450,23408,2752,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:11,,,450,450,26424,1480,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:12,,,450,450,19352,5152,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:13,,,407,450,26072,3920,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:14,,,450,450,24352,1960,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:15,,,407,450,26088,2712,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:16,,,450,450,34368,5848,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:17,,,450,450,21416,3840,5805,22,0,0,0,-53,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:18,,,450,450,33896,6544,5805,22,0,0,0,-34,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:29,,,450,450,0,0,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:30,,,450,450,288744,393976,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:31,,,450,450,586200,657240,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:32,,,450,450,225760,601640,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:33,,,450,450,94000,81240,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:34,,,450,450,472416,794728,5805,22,0,0,0,-38,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:35,,,450,450,210464,315784,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:36,,,450,450,65648,29152,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:37,,,450,450,51992,12088,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:38,,,450,450,62552,21104,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:39,,,450,450,341592,926072,5805,22,0,0,0,-38,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:40,,,450,450,501736,839776,5805,22,0,0,0,-35,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:41,,,450,450,203712,362040,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:42,,,450,450,50768,23032,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:43,,,450,450,1053960,1951784,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:44,,,450,450,133712,92360,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:45,,,450,450,74176,24152,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:46,,,450,450,42136,16752,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:47,,,450,450,217704,435232,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
