Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid,session
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:39,,,866,823,1638352,1979264,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:40,,,823,866,434432,487384,5805,22,0,0,0,-53,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:41,,,758,866,97144,38688,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:42,,,780,866,1608096,2189080,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:43,,,823,866,777280,618656,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:44,,,823,866,383440,323920,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:45,,,552,866,435672,336328,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:46,,,823,866,774488,639280,5805,22,0,0,0,-54,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:47,,,823,866,1349072,1835944,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:48,,,715,866,609288,325296,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:49,,,866,866,177984,111608,5805,22,0,0,0,-56,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:50,,,823,866,276344,284528,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:51,,,866,866,279768,289568,5805,22,0,0,0,-55,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:52,,,823,866,331632,284032,5805,22,0,0,0,-49,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:53,,,866,866,440464,137176,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:54,,,866,866,535192,577376,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:55,,,866,866,578880,932496,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:56,,,866,866,25952,5136,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:57,,,696,866,35488,8616,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:58,,,823,866,342336,68624,5805,22,0,0,0,-51,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 20:59,,,823,866,157272,58560,5805,22,0,0,0,-49,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 21:00,,,588,823,62944,48048,5805,22,0,0,0,-48,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 21:01,,,780,725,25400,5424,5805,22,0,0,0,-48,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 21:02,,,823,866,30104,6152,5805,22,0,0,0,-48,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,25-3-19 21:03,,,866,866,313320,69960,5805,22,0,0,0,-48,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
