Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:31,,,112,45,184,456,2437,20,0,0,0,-62.0,1551973651288,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:48:31,,,105,36,136,8,2437,20,0,0,0,-62.0,1551973711240,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:49:31,,,110,60,312,72,2437,20,0,0,0,-63.0,1551973771294,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:50:31,,,116,20,120,8,2437,20,0,0,0,-62.0,1551973831239,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:51:31,,,131,81,376,512,2437,20,0,0,0,-62.0,1551973891294,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:52:31,,,138,71,440,8,2437,20,0,0,0,-61.0,1551973951242,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:53:31,,,139,24,312,64,2437,20,0,0,0,-62.0,1551974011303,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:54:31,,,140,56,208,240,2437,20,0,0,0,-62.0,1551974071242,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:55:31,,,140,48,192,8,2437,20,0,0,0,-62.0,1551974131316,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:56:31,,,141,40,104,56,2437,20,0,0,0,-62.0,1551974191243,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:57:31,,,143,70,160,8,2437,20,0,0,0,-62.0,1551974251285,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:58:31,,,134,33,288,328,2437,20,0,0,0,-61.0,1551974311248,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:59:31,,,130,29,304,8,2437,20,0,0,0,-60.0,1551974371287,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:10:31,,,119,4,0,0,2462,20,0,0,0,-62.0,1551975031242,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:13:01,,,115,64,488,328,2437,20,0,0,0,-66.0,1551975181249,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:14:01,,,97,26,8,0,2437,20,0,0,0,-69.0,1551975241279,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:15:01,,,108,23,232,64,2437,20,0,0,0,-68.0,1551975301247,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:16:01,,,120,13,224,56,2437,20,0,0,0,-65.0,1551975361284,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:17:01,,,137,27,232,264,2437,20,0,0,0,-64.0,1551975421238,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:18:01,,,129,39,664,152,2437,20,0,0,0,-61.0,1551975481296,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:20:01,,,118,83,240,232,2437,20,0,0,0,-62.0,1551975601298,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:21:01,,,116,29,160,8,2437,20,0,0,0,-65.0,1551975661265,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:21:31,,,119,51,200,48,2437,20,0,0,0,-61.0,1551975691283,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:23:01,,,120,57,160,8,2437,20,0,0,0,-61.0,1551975781247,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:24:01,,,121,48,264,232,2437,20,0,0,0,-60.0,1551975841303,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:25:01,,,123,13,184,48,2437,20,0,0,0,-59.0,1551975901241,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:26:01,,,130,26,176,8,2437,20,0,0,0,-60.0,1551975961298,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:27:01,,,126,51,288,160,2437,20,0,0,0,-59.0,1551976021238,04:bf:6d:5e:11:78,Synchro_SON
38:59:f9:30:60:fc,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:28:01,,,123,21,232,24,2437,20,0,0,0,-59.0,1551976081282,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:07:31,,,207,61,0,0,2437,20,0,0,0,-30.0,1551971251310,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:10:01,,,202,142,55928,39792,2437,20,0,0,0,-25.0,1551971401292,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:14:01,,,201,81,15808,14648,2437,20,0,0,0,-35.0,1551975241279,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:15:01,,,209,70,1712,864,2437,20,0,0,0,-32.0,1551975301247,04:bf:6d:5e:11:78,Synchro_SON
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:07:31,,,200,1,0,0,2437,20,0,0,0,-37.0,1551971251310,04:bf:6d:5e:11:78,Synchro_SON
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:44:31,,,214,144,0,0,2437,20,0,0,0,-31.0,1551973471239,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:10:01,,,72,11,112,24,2437,20,0,0,0,-35.0,1551971401292,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:18:01,,,71,6,0,0,2412,20,0,0,0,-37.0,1551971881298,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:19:31,,,71,56,28480,345240,2412,20,0,0,0,-45.0,1551971971292,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:20:31,,,68,47,9536,510320,2412,20,0,0,0,-38.0,1551972031277,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:21:31,,,70,48,7800,353832,2412,20,0,0,0,-39.0,1551972091300,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:22:31,,,72,53,6264,259432,2412,20,0,0,0,-38.0,1551972151255,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:23:31,,,70,41,5192,263872,2412,20,0,0,0,-40.0,1551972211297,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:24:31,,,72,57,6872,224608,2412,20,0,0,0,-41.0,1551972271245,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:25:31,,,64,52,6792,295848,2412,20,0,0,0,-35.0,1551972331305,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:26:31,,,71,50,4544,260344,2412,20,0,0,0,-35.0,1551972391254,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:27:31,,,70,55,36256,1245224,2412,20,0,0,0,-41.0,1551972451303,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:28:31,,,72,53,57520,1859264,2412,20,0,0,0,-38.0,1551972511257,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:29:31,,,72,52,4816,289632,2412,20,0,0,0,-36.0,1551972571303,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:30:31,,,71,50,5480,287488,2412,20,0,0,0,-34.0,1551972631272,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:31:31,,,71,29,2560,56232,2412,20,0,0,0,-33.0,1551972691290,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:32:31,,,71,34,1856,824,2412,20,0,0,0,-32.0,1551972751254,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:33:31,,,65,48,22352,73936,2412,20,0,0,0,-39.0,1551972811306,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:44:31,,,72,1,0,0,2437,20,0,0,0,-47.0,1551973471239,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:01,,,72,44,32352,568432,2437,20,0,0,0,-39.0,1551973621240,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:31,,,72,37,1304,208,2437,20,0,0,0,-42.0,1551973651288,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:48:31,,,71,44,3168,1112,2437,20,0,0,0,-38.0,1551973711240,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:49:31,,,68,38,2704,1120,2437,20,0,0,0,-38.0,1551973771294,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:50:31,,,70,36,2424,1288,2437,20,0,0,0,-39.0,1551973831239,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:51:31,,,72,48,2288,776,2437,20,0,0,0,-43.0,1551973891294,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:52:31,,,58,44,2192,432,2437,20,0,0,0,-37.0,1551973951242,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:53:31,,,59,33,1536,704,2437,20,0,0,0,-40.0,1551974011303,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:54:31,,,72,45,4288,2160,2437,20,0,0,0,-43.0,1551974071242,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:55:31,,,72,41,1640,760,2437,20,0,0,0,-39.0,1551974131316,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:56:31,,,72,35,1224,232,2437,20,0,0,0,-40.0,1551974191243,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:57:31,,,28,36,2024,1328,2437,20,0,0,0,-36.0,1551974251285,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:58:31,,,69,34,2232,1296,2437,20,0,0,0,-34.0,1551974311248,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:59:31,,,72,54,20040,751520,2437,20,0,0,0,-44.0,1551974371287,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:13:01,,,71,28,0,0,2437,20,0,0,0,-47.0,1551975181249,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:14:01,,,70,24,1600,312,2437,20,0,0,0,-50.0,1551975241279,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:15:01,,,72,34,1576,696,2437,20,0,0,0,-48.0,1551975301247,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:16:01,,,71,43,2592,3896,2437,20,0,0,0,-46.0,1551975361284,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:17:01,,,67,38,1744,880,2437,20,0,0,0,-44.0,1551975421238,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:18:01,,,72,37,6912,359456,2437,20,0,0,0,-46.0,1551975481296,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:20:01,,,71,49,13744,15904,2437,20,0,0,0,-41.0,1551975601298,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:21:01,,,69,36,30896,1519000,2437,20,0,0,0,-40.0,1551975661265,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:21:31,,,71,39,5464,93512,2437,20,0,0,0,-41.0,1551975691283,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:23:01,,,71,33,3952,4968,2437,20,0,0,0,-39.0,1551975781247,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:24:01,,,68,32,1464,688,2437,20,0,0,0,-41.0,1551975841303,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:25:01,,,64,49,4176,2704,2437,20,0,0,0,-40.0,1551975901241,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:26:01,,,71,52,42320,2214824,2437,20,0,0,0,-45.0,1551975961298,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:27:01,,,64,43,1672,840,2437,20,0,0,0,-45.0,1551976021238,04:bf:6d:5e:11:78,Synchro_SON
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:28:01,,,72,37,22712,837856,2437,20,0,0,0,-43.0,1551976081282,04:bf:6d:5e:11:78,Synchro_SON
cc:44:63:b7:72:67,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:10:01,,,144,24,2688,72,2437,20,0,0,0,-22.0,1551971401292,04:bf:6d:5e:11:78,Synchro_SON
cc:44:63:b7:72:67,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:01,,,144,94,0,0,2437,20,0,0,0,-25.0,1551973621240,04:bf:6d:5e:11:78,Synchro_SON
cc:44:63:b7:72:67,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:31,,,144,112,134784,5262984,2437,20,0,0,0,-25.0,1551973651288,04:bf:6d:5e:11:78,Synchro_SON
cc:44:63:b7:72:67,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:13:01,,,144,132,0,0,2437,20,0,0,0,-30.0,1551975181249,04:bf:6d:5e:11:78,Synchro_SON
cc:44:63:b7:72:67,04:bf:6d:5e:11:7b,2.4,2019-03-07 11:14:01,,,144,86,83152,3477968,2437,20,0,0,0,-36.0,1551975241279,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:18:01,,,144,144,0,0,2412,20,0,0,0,-30.0,1551971881298,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:19:31,,,144,138,50352,47048,2412,20,0,0,0,-32.0,1551971971292,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:20:31,,,144,144,42024,33784,2412,20,0,0,0,-29.0,1551972031277,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:21:31,,,144,142,36112,33760,2412,20,0,0,0,-29.0,1551972091300,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:22:31,,,143,144,34304,34648,2412,20,0,0,0,-30.0,1551972151255,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:23:31,,,144,112,29160,25304,2412,20,0,0,0,-31.0,1551972211297,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:24:31,,,142,111,23304,17688,2412,20,0,0,0,-30.0,1551972271245,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:25:31,,,144,144,41112,33800,2412,20,0,0,0,-30.0,1551972331305,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:26:31,,,144,122,45384,42200,2412,20,0,0,0,-26.0,1551972391254,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:27:31,,,144,144,60032,64384,2412,20,0,0,0,-29.0,1551972451303,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:28:31,,,144,140,41608,32888,2412,20,0,0,0,-29.0,1551972511257,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:29:31,,,144,144,42968,31400,2412,20,0,0,0,-32.0,1551972571303,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:30:31,,,144,144,41880,31576,2412,20,0,0,0,-28.0,1551972631272,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:31:31,,,144,144,42040,31936,2412,20,0,0,0,-30.0,1551972691290,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:32:31,,,144,144,41832,32632,2412,20,0,0,0,-30.0,1551972751254,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:33:31,,,144,96,34296,31208,2412,20,0,0,0,-30.0,1551972811306,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:01,,,144,144,0,0,2437,20,0,0,0,-29.0,1551973621240,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:47:31,,,144,143,61928,46448,2437,20,0,0,0,-29.0,1551973651288,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:48:31,,,144,128,62576,47128,2437,20,0,0,0,-30.0,1551973711240,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:49:31,,,143,143,63784,45992,2437,20,0,0,0,-31.0,1551973771294,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:50:31,,,143,143,72736,67352,2437,20,0,0,0,-30.0,1551973831239,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:51:31,,,144,126,64920,46928,2437,20,0,0,0,-30.0,1551973891294,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:52:31,,,144,142,62712,45880,2437,20,0,0,0,-32.0,1551973951242,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:53:31,,,144,144,61992,44016,2437,20,0,0,0,-34.0,1551974011303,04:bf:6d:5e:11:78,Synchro_SON
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,2019-03-07 10:54:31,,,144,142,61152,46376,2437,20,0,0,0,-30.0,1551974071242,04:bf:6d:5e:11:78,Synchro_SON
