Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid,session
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:53,,,59,33,1536,704,2437,20,0,0,0,-40,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:54,,,72,45,4288,2160,2437,20,0,0,0,-43,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:55,,,72,41,1640,760,2437,20,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:56,,,72,35,1224,232,2437,20,0,0,0,-40,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:57,,,28,36,2024,1328,2437,20,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:58,,,69,34,2232,1296,2437,20,0,0,0,-34,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 10:59,,,72,54,20040,751520,2437,20,0,0,0,-44,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:13,,,71,28,0,0,2437,20,0,0,0,-47,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:14,,,70,24,1600,312,2437,20,0,0,0,-50,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:15,,,72,34,1576,696,2437,20,0,0,0,-48,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:16,,,71,43,2592,3896,2437,20,0,0,0,-46,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:17,,,67,38,1744,880,2437,20,0,0,0,-44,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:18,,,72,37,6912,359456,2437,20,0,0,0,-46,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:20,,,71,49,13744,15904,2437,20,0,0,0,-41,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:21,,,69,36,30896,1519000,2437,20,0,0,0,-40,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:21,,,71,39,5464,93512,2437,20,0,0,0,-41,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:23,,,71,33,3952,4968,2437,20,0,0,0,-39,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:24,,,68,32,1464,688,2437,20,0,0,0,-41,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:25,,,64,49,4176,2704,2437,20,0,0,0,-40,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:26,,,71,52,42320,2214824,2437,20,0,0,0,-45,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:27,,,64,43,1672,840,2437,20,0,0,0,-45,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
14:1a:a3:38:b3:e1,04:bf:6d:5e:11:7b,2.4,07-3-19 11:28,,,72,37,22712,837856,2437,20,0,0,0,-43,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,
