Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,07-3-19 10:07,,,207,61,0,0,2437,20,0,0,0,-30,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,07-3-19 10:10,,,202,142,55928,39792,2437,20,0,0,0,-25,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,07-3-19 11:14,,,201,81,15808,14648,2437,20,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,2.4,07-3-19 11:15,,,209,70,1712,864,2437,20,0,0,0,-32,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:18,,,702,866,0,0,5220,16,0,0,0,-43,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:19,,,784,866,199960,33608,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:20,,,871,866,326592,57600,5805,22,0,0,0,-37,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:21,,,823,866,260432,54976,5805,22,0,0,0,-35,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:22,,,871,866,320720,58864,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:23,,,866,866,270432,57720,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:24,,,926,866,269056,53344,5805,22,0,0,0,-37,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:25,,,920,866,300176,57688,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:26,,,784,866,315536,55816,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:27,,,866,866,254664,57464,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:28,,,823,866,241056,56232,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:29,,,696,866,260112,58064,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:30,,,823,866,276592,59360,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:31,,,823,866,251280,57088,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:32,,,866,866,315864,65880,5805,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:33,,,784,866,265416,51592,5805,22,0,0,0,-38,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:44,,,975,866,0,0,5220,16,0,0,0,-40,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:47,,,975,866,129544,29592,5785,22,0,0,0,-38,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:47,,,866,866,244104,53024,5785,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:48,,,866,866,248344,54376,5785,22,0,0,0,-37,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:49,,,866,866,272728,59144,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:50,,,866,866,264032,56536,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:51,,,920,866,225984,51816,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:52,,,926,866,277864,57936,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:53,,,823,866,326272,65792,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:54,,,866,866,288056,59960,5785,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:55,,,696,866,272976,58264,5785,22,0,0,0,-36,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:56,,,871,866,294968,56000,5785,22,0,0,0,-37,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:57,,,696,866,256264,56264,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:58,,,784,866,239328,54632,5785,22,0,0,0,-39,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 10:59,,,975,866,148952,27824,5785,22,0,0,0,-38,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:10,,,702,351,0,0,5220,16,0,0,0,-36,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:13,,,780,780,226320,50024,5785,22,0,0,0,-36,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:16,,,676,409,9392,944,5785,22,0,0,0,-34,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:17,,,866,497,7080,720,5785,22,0,0,0,-34,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:18,,,823,823,11272,1088,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:20,,,784,866,26128,3328,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:21,,,823,866,337224,69904,5785,22,0,0,0,-34,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:21,,,866,866,299120,58520,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:23,,,866,866,255288,54408,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:24,,,866,866,261616,57040,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:25,,,866,866,275792,57488,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:26,,,780,866,253928,55312,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:27,,,866,866,163984,33560,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
78:31:c1:b8:ee:5c,04:bf:6d:5e:11:7b,5,07-3-19 11:28,,,920,866,10048,1176,5785,22,0,0,0,-35,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
