Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid,session
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 10:55,,,144,142,63720,48024,2437,20,0,0,0,-29,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,2
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 10:56,,,144,143,60840,44624,2437,20,0,0,0,-31,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,2
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 10:57,,,144,142,60440,44128,2437,20,0,0,0,-29,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,2
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 10:58,,,144,139,61264,47216,2437,20,0,0,0,-31,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,2
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 10:59,,,144,111,45936,37280,2437,20,0,0,0,-32,1.55197E+12,04:bf:6d:5e:11:78,Synchro_SON,2
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:14,,,143,144,41432,34456,2437,20,0,0,0,-37,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:15,,,144,144,42088,32832,2437,20,0,0,0,-36,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:16,,,143,139,41584,32600,2437,20,0,0,0,-34,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:17,,,144,144,41568,33064,2437,20,0,0,0,-34,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:18,,,144,144,42120,33192,2437,20,0,0,0,-31,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:20,,,144,140,41168,32856,2437,20,0,0,0,-30,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:21,,,144,122,42504,36424,2437,20,0,0,0,-30,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:21,,,144,144,67056,76648,2437,20,0,0,0,-29,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:23,,,144,144,41976,33768,2437,20,0,0,0,-29,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:24,,,144,143,42240,33376,2437,20,0,0,0,-29,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:25,,,144,144,42000,33048,2437,20,0,0,0,-29,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:26,,,144,141,42128,33528,2437,20,0,0,0,-30,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:27,,,144,88,10728,8776,2437,20,0,0,0,-30,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,2.4,07-3-19 11:28,,,144,45,31168,855792,2437,20,0,0,0,-31,1.55198E+12,04:bf:6d:5e:11:78,Synchro_SON,3
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,5,07-3-19 10:44,,,866,866,0,0,5220,16,0,0,0,-43,1.55197E+12,04:bf:6d:5e:11:79,Synchro_SON,
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,5,07-3-19 11:10,,,866,866,0,0,5220,16,0,0,0,-47,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON,
9c:e6:5e:44:f5:5e,04:bf:6d:5e:11:7b,5,07-3-19 11:13,,,866,650,87560,16040,5785,22,0,0,0,-44,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON,
